air_temp,apd,day,dewpoint,dpd,gust,hour,lat,lat_attr,lon,lon_attr,minute,month,mwd,obs_time,pressure,ptdy,station_id,tide,vis,water_temp,wave_height,wind_dir,wind_speed
,,2,,8,,14,34.732,34.732,-121.664,-121.664,52,4,,4/2/2018 14:52:00,,,46259,,,14,2.6,,
,5.9,2,,7,,13,43.586,43.586,-124.29,-124.29,30,4,320,4/2/2018 13:30:00,,,46260,,,10,1.7,,
,5.5,2,,7,,13,43.76,43.76,-124.225,-124.225,30,4,323,4/2/2018 13:30:00,,,46261,,,10,1.5,,
,7,2,,13,,15,33.704,33.704,-119.004,-119.004,0,4,167,4/2/2018 15:00:00,,,46262,,,13.6,0.7,,
,4.4,2,,15,,15,39.368,39.368,-123.91,-123.91,0,4,276,4/2/2018 15:00:00,,,46263,,,10.5,1.3,,
,5.5,2,,10,,15,57.479,57.479,-151.695,-151.695,0,4,166,4/2/2018 15:00:00,,,46264,,,4.2,1.2,,
23.4,5.6,2,,9,9,14,23.538,23.538,-153.808,-153.808,50,4,254,4/2/2018 14:50:00,1011.8,-1.3,51000,,,23.2,1.7,170,8
26.6,,2,23.8,,3,15,24.417,24.417,-162.1,-162.1,10,4,,4/2/2018 15:10:00,1010.1,,51001,,,27.9,,160,2
25.4,,2,22.3,,6,15,17.037,17.037,-157.696,-157.696,10,4,,4/2/2018 15:10:00,1011.8,,51002,,,26.2,,140,5
25.2,6.7,2,,11,8,14,19.289,19.289,-160.569,-160.569,50,4,306,4/2/2018 14:50:00,1010.2,-1.6,51003,,,25.4,1.8,180,7
24.9,,2,21.7,,8,15,17.602,17.602,-152.395,-152.395,10,4,,4/2/2018 15:10:00,,,51004,,,25.5,,110,7
20.8,7.2,2,,11,7,14,24.318,24.318,-162.231,-162.231,50,4,,4/2/2018 14:50:00,1007.8,-1.3,51101,,,23.2,2.1,340,6
,6.3,2,,9,,15,21.415,21.415,-157.678,-157.678,4,4,77,4/2/2018 15:04:00,,,51202,,,24.2,1.1,,
,7.5,2,,11,,15,21.018,21.018,-156.425,-156.425,0,4,316,4/2/2018 15:00:00,,,51205,,,24.3,1.4,,
,6.4,2,,9,,14,19.78,19.78,-154.97,-154.97,57,4,102,4/2/2018 14:57:00,,,51206,,,23.7,1.6,,
,,2,,11,,14,22.285,22.285,-159.574,-159.574,52,4,,4/2/2018 14:52:00,,,51208,,,24.3,1.7,,
,6.4,2,,10,,15,-14.264,-14.264,-170.493,-170.493,0,4,38,4/2/2018 15:00:00,,,51209,,,29.5,1.4,,
,6.5,2,,8,,15,21.477,21.477,-157.756,-157.756,0,4,71,4/2/2018 15:00:00,,,51210,,,24.5,1,,
,4.3,2,,4,,15,21.297,21.297,-157.959,-157.959,0,4,190,4/2/2018 15:00:00,,,51211,,,24.8,1,,
23.3,,2,21.5,,,14,22.667,22.667,-157.951,-157.951,30,4,,4/2/2018 14:30:00,,,51WH0,,,23.2,,,
,8.3,2,,12,,15,13.354,13.354,144.788,144.788,0,4,48,4/2/2018 15:00:00,,,52200,,,28.3,0.9,,
,7.7,2,,13,,15,7.083,7.083,171.392,171.392,15,4,28,4/2/2018 15:15:00,,,52201,,,29.1,1.1,,
,8.9,2,,12,,15,13.684,13.684,144.812,144.812,0,4,15,4/2/2018 15:00:00,,,52202,,,28.2,3.1,,
12.7,,2,10.2,8,,15,45.23,45.23,-5,-5,0,4,,4/2/2018 15:00:00,998.7,,62001,,,,2.7,150,6.7
11.4,7,2,10,,,15,48.72,48.72,-12.43,-12.43,0,4,,4/2/2018 15:00:00,984.5,-2.2,62029,,,11.5,2.8,190,7.2
10.5,7,2,9.8,,,15,50,50,-4.4,-4.4,0,4,,4/2/2018 15:00:00,993.9,,62050,,,,2.3,190,7.7
11.1,7,2,11,,,15,51,51,-13.55,-13.55,0,4,,4/2/2018 15:00:00,982.2,-0.7,62081,,,11.2,3.5,200,8.2
8,8,2,,,,15,53.04,53.04,-15.53,-15.53,0,4,,4/2/2018 15:00:00,985.5,,62095,,,10.2,5.2,60,13.9
10.2,9,2,9,,,15,49.9,49.9,-2.9,-2.9,0,4,,4/2/2018 15:00:00,995.7,-1,62103,,5,9.4,1.4,160,8.2
10.3,7,2,9.3,,,15,50.102,50.102,-6.1,-6.1,0,4,,4/2/2018 15:00:00,991.7,-0.8,62107,,11,9.3,2,190,10.3
8.4,,2,1.3,,,15,58.3,58.3,0,0,0,4,,4/2/2018 15:00:00,1004.9,-1.9,62114,,,,,70,7.7
5.5,,2,5.3,,,15,53.6,53.6,-3.6,-3.6,0,4,,4/2/2018 15:00:00,990.4,-3,62124,,,,,120,
6.5,5,2,6.5,,,15,54,54,0.7,0.7,0,4,,4/2/2018 15:00:00,995.9,-3,62127,,1,,1.7,140,
8.4,,2,-3.2,,,15,58.7,58.7,1.3,1.3,0,4,,4/2/2018 15:00:00,1005.2,-1.6,62130,,11,,1.5,90,
4.9,,2,4.2,,,15,54.2,54.2,1.6,1.6,0,4,,4/2/2018 15:00:00,997.6,-4.1,62135,,,,,100,
5.4,4,2,5.2,,,15,53.4,53.4,1.7,1.7,0,4,,4/2/2018 15:00:00,996.1,-3.6,62144,,1,,1.3,150,4.1
6.9,4,2,5,,,15,53.102,53.102,2.8,2.8,0,4,,4/2/2018 15:00:00,998.6,-3.1,62145,,2,,1.3,150,10.3
4.1,7,2,-2.9,,,15,57.2,57.2,2.1,2.1,0,4,,4/2/2018 15:00:00,1004.8,-2.2,62146,,27,,1.2,130,5.7
5.2,,2,4.9,,,15,53.6,53.6,1.5,1.5,0,4,,4/2/2018 15:00:00,995.8,-3.7,62148,,,,,140,11.8
5.3,4,2,5.1,,,15,53.7,53.7,1.1,1.1,0,4,,4/2/2018 15:00:00,996.1,-3.8,62149,,2,,1.5,150,11.3
4.7,4,2,4.7,,,15,53.6,53.6,0.7,0.7,0,4,,4/2/2018 15:00:00,996,-3.1,62150,,1,,1.4,140,8.8
12,6,2,10.7,,,15,47.55,47.55,-8.47,-8.47,0,4,,4/2/2018 15:00:00,990.7,,62163,,,,2.8,200,8.8
6.3,,2,-0.6,,,15,57.2,57.2,0.8,0.8,0,4,,4/2/2018 15:00:00,1004.1,-2.5,62164,,11,,,110,6.2
6,5,2,5.3,,,15,54,54,1.1,1.1,0,4,,4/2/2018 15:00:00,996.3,-3.6,62165,,1,,1.9,140,8.8
11,5,2,4.7,,,15,51.24,51.24,2,2,0,4,,4/2/2018 15:00:00,997.5,-2.9,62170,,,7.7,0.3,160,6.7
,5,2,,,,15,51.102,51.102,1.8,1.8,0,4,,4/2/2018 15:00:00,997.9,-2.6,62304,,,7.9,0.3,190,5.1
9.7,6,2,7.3,,,15,50.4,50.4,0,0,0,4,,4/2/2018 15:00:00,997.5,-2,62305,,5,8.3,0.7,150,8.8
10.4,11,2,8.3,,,15,49,49,-16.5,-16.5,0,4,,4/2/2018 15:00:00,981.5,,62442,,,13,2.6,310,5.1
3,,2,-3,,,15,61,61,1.692,1.692,0,4,,4/2/2018 15:00:00,1006.5,-0.7,63105,,27,,,80,3.6
6.8,7,2,-4.4,,,15,59.5,59.5,1.5,1.5,0,4,,4/2/2018 15:00:00,1005.9,-1.4,63110,,27,,1.9,30,3.1
6,6,2,-2.8,,,15,61.1,61.1,1,1,0,4,,4/2/2018 15:00:00,1006.4,-1,63112,,11,,2,60,5.7
6,7,2,-1.1,,,15,61,61,1.708,1.708,0,4,,4/2/2018 15:00:00,,,63113,,,,1.8,80,4.1
1.9,6,2,-3,,,15,61.6,61.6,1.3,1.3,0,4,,4/2/2018 15:00:00,1007.5,-0.7,63115,,27,,2,360,6.7
,,2,,,,15,61.4,61.4,1.1,1.1,0,4,,4/2/2018 15:00:00,1007,-1,63117,,11,,,10,7.7
4.9,6,2,-0.7,,,15,59.07,59.07,-11.42,-11.42,0,4,,4/2/2018 15:00:00,1007,-1.3,64045,,,9.2,3.4,40,11.3
4.1,7,2,-1.1,,,15,60.483,60.483,-4.167,-4.167,0,4,,4/2/2018 15:00:00,1007.3,,64046,,,8.7,2.1,40,9.8
12.5,,2,,,1.5,14,37.772,37.772,-122.3,-122.3,54,4,,4/2/2018 14:54:00,1012.9,,AAMC1,,,15.7,,250,1
21.4,,2,16.7,,,14,32.559,32.559,-80.454,-80.454,45,4,,4/2/2018 14:45:00,1018,,ACXS1,,,,,240,2.6
2.8,,2,,,,15,39.357,39.357,-74.418,-74.418,0,4,,4/2/2018 15:00:00,1019,3,ACYN4,,,6.5,,,
3.7,,2,,,6.2,15,51.861,51.861,-176.637,-176.637,0,4,,4/2/2018 15:00:00,1007.6,-1.9,ADKA2,,,4.3,,40,5.1
0,,2,,,,15,42.621,42.621,-82.527,-82.527,0,4,,4/2/2018 15:00:00,1020.5,0,AGCM4,,,,,,
14.8,,2,,,1,15,33.716,33.716,-118.246,-118.246,0,4,,4/2/2018 15:00:00,1012.4,1.2,AGXC1,,,,,40,1
0.6,,2,-11.3,,18.5,15,58.287,58.287,-134.398,-134.398,12,4,,4/2/2018 15:12:00,1015.4,,AJXA2,,,,,280,8.8
3.7,,2,,,2.1,15,56.898,56.898,-154.247,-154.247,0,4,,4/2/2018 15:00:00,1024.6,0,ALIA2,,,3.6,,40,1
,,2,,,,15,44.331,44.331,-75.934,-75.934,0,4,,4/2/2018 15:00:00,1019.8,0,ALXN6,,,2.8,,,
23.1,,2,,,5.1,15,29.45,29.45,-91.338,-91.338,0,4,,4/2/2018 15:00:00,1015.8,1.3,AMRL1,,,18.6,,150,2.6
0.1,,2,-1.2,,,14,42.018,42.018,-73.917,-73.917,30,4,,4/2/2018 14:30:00,1021,,ANMN6,,,,,,
22.8,,2,,,6.7,15,27.837,27.837,-97.039,-97.039,0,4,,4/2/2018 15:00:00,1010.9,1.1,ANPT2,,,23.4,,130,6.2
-0.1,,2,,,11.3,14,61.238,61.238,-149.89,-149.89,54,4,,4/2/2018 14:54:00,1027.7,,ANTA2,,,-0.7,,350,9.8
10.6,,2,,,7.7,15,38.915,38.915,-123.711,-123.711,0,4,,4/2/2018 15:00:00,1015.6,0.8,ANVC1,,,9.8,,300,2.1
5.3,,2,,,,15,38.983,38.983,-76.479,-76.479,0,4,,4/2/2018 15:00:00,1019.3,2.2,APAM2,,,,,,
19.8,,2,,,2.6,15,29.724,29.724,-84.98,-84.98,0,4,,4/2/2018 15:00:00,1018.4,1,APCF1,,,20.1,,220,1.5
-0.8,,2,,,6.2,15,45.06,45.06,-83.424,-83.424,10,4,,4/2/2018 15:10:00,,,APNM4,,,,,250,4.6
24.5,,2,,,4.1,15,13.444,13.444,144.657,144.657,0,4,,4/2/2018 15:00:00,1007.8,0,APRP7,,,28.7,,50,3.1
22.9,,2,17.9,,,14,29.791,29.791,-84.883,-84.883,45,4,,4/2/2018 14:45:00,,,APXF1,,,,,230,1.5
,,2,,,5.1,15,18.48,18.48,-66.702,-66.702,0,4,,4/2/2018 15:00:00,,,AROP4,,,,,40,4.6
6.3,,2,,,4.6,15,46.207,46.207,-123.768,-123.768,0,4,,4/2/2018 15:00:00,1017.8,2.1,ASTO3,,,8.3,,310,3.1
0.5,,2,,,2.1,15,44.392,44.392,-68.204,-68.204,0,4,,4/2/2018 15:00:00,1020.7,0.3,ATGM1,,,3.3,,90,1.5
5.1,,2,,,12.4,15,52.232,52.232,-174.173,-174.173,0,4,,4/2/2018 15:00:00,1007,-1.6,ATKA2,,,,,140,8.2
2.7,,2,-6.1,,8.8,15,59.378,59.378,-153.348,-153.348,0,4,,4/2/2018 15:00:00,1029.3,0,AUGA2,,,,,40,7.2
23.7,,2,,,6.2,15,28.227,28.227,-96.796,-96.796,0,4,,4/2/2018 15:00:00,1012.3,1,AWRT2,,,23.9,,140,4.6
23.7,,2,,,9.3,15,27.297,27.297,-97.405,-97.405,0,4,,4/2/2018 15:00:00,1011.1,0.9,BABT2,,,23.7,,140,7.2
26.3,,2,,,,15,17.591,17.591,-61.821,-61.821,0,4,,4/2/2018 15:00:00,1014,0.4,BARA9,,,26.7,,,
1.2,,2,,,,15,40.701,40.701,-74.014,-74.014,0,4,,4/2/2018 15:00:00,1021.6,1.9,BATN6,,,6,,,
,,2,,,2.1,15,33.766,33.766,-118.24,-118.24,0,4,,4/2/2018 15:00:00,,,BAXC1,,,,,80,1
1.9,,2,,,5.1,14,40.082,40.082,-74.87,-74.87,36,4,,4/2/2018 14:36:00,1019.9,,BDRN4,,,8.5,,50,3.1
2,,2,,,,15,39.98,39.98,-75.079,-75.079,0,4,,4/2/2018 15:00:00,1020.5,1.9,BDSP1,,,10.9,,,
,,2,,,,14,25.478,25.478,-80.989,-80.989,0,4,,4/2/2018 14:00:00,,,BDVF1,1.25,,25.2,,,
,,2,,,1.5,15,32.374,32.374,-64.701,-64.701,0,4,,4/2/2018 15:00:00,1022.3,0.8,BEPB6,,,20,,30,1.5
17,,2,,,5.7,15,34.717,34.717,-76.671,-76.671,0,4,,4/2/2018 15:00:00,1017.4,1,BFTN7,,,14.6,,220,3.1
1.2,,2,,,,15,40.639,40.639,-74.146,-74.146,0,4,,4/2/2018 15:00:00,1021.1,1.8,BGNN4,,,6,,,
0.2,,2,-1.4,,,14,43.059,43.059,-70.83,-70.83,45,4,,4/2/2018 14:45:00,1021,,BGXN3,,,,,280,2.1
-0.5,,2,,,,15,42.355,42.355,-71.05,-71.05,0,4,,4/2/2018 15:00:00,1020.6,0.9,BHBM3,,,,,,
-0.1,,2,,,3.1,15,41.646,41.646,-87.147,-87.147,11,4,,4/2/2018 15:11:00,1021,,BHRI3,,,,,340,2.1
-2.2,,2,,,6.2,14,46.827,46.827,-87.727,-87.727,40,4,,4/2/2018 14:40:00,1013.9,,BIGM4,,,,,330,3.1
6.2,,2,,,10.3,15,38.22,38.22,-76.039,-76.039,0,4,,4/2/2018 15:00:00,1018.1,2.9,BISM2,,,9.9,,30,6.7
,,2,,,,14,30.19,30.19,-93.301,-93.301,54,4,,4/2/2018 14:54:00,,,BKTL1,,,22.2,,,
,,2,,,,14,25.119,25.119,-80.834,-80.834,0,4,,4/2/2018 14:00:00,,,BKYF1,1.28,,24.1,,,
3.3,,2,,,12.9,15,60.839,60.839,-146.884,-146.884,0,4,,4/2/2018 15:00:00,1024.9,-0.7,BLIA2,,,,,40,10.8
21.4,,2,21.4,,2.6,15,30.393,30.393,-81.523,-81.523,0,4,,4/2/2018 15:00:00,1019.3,0.7,BLIF1,,5.9,,,230,1.5
1.7,,2,,,6.2,14,58.455,58.455,-135.889,-135.889,26,4,,4/2/2018 14:26:00,,,BLTA2,,,,,20,4.1
4.3,,2,,,5.7,15,39.267,39.267,-76.579,-76.579,0,4,,4/2/2018 15:00:00,1019.8,1.6,BLTM2,,,8.8,,60,5.1
1,,2,,,2.1,15,41.704,41.704,-71.174,-71.174,0,4,,4/2/2018 15:00:00,1020.3,0.7,BLTM3,,,,,10,1.5
,,2,,,,14,25.087,25.087,-80.519,-80.519,0,4,,4/2/2018 14:00:00,,,BNKF1,1.25,,24.5,,,
,,2,,,,14,25.027,25.027,-80.681,-80.681,0,4,,4/2/2018 14:00:00,,,BOBF1,1.36,,24.3,,,
-0.4,,2,,,3.6,14,41.174,41.174,-73.181,-73.181,54,4,,4/2/2018 14:54:00,1020.7,,BRHC3,,,5.5,,30,3.1
3.3,,2,,,13.4,14,38.987,38.987,-75.113,-75.113,54,4,,4/2/2018 14:54:00,1018.8,,BRND1,,,,,40,12.4
-0.5,,2,,,5.1,14,44.055,44.055,-86.514,-86.514,40,4,,4/2/2018 14:40:00,1020.3,,BSBM4,,,,,290,3.6
4.6,,2,2.8,,,13,38.781,38.781,-76.708,-76.708,30,4,,4/2/2018 13:30:00,1019,,BSLM2,,,,,20,2.6
0.6,,2,-4.2,,4.6,15,42.878,42.878,-78.89,-78.89,0,4,,4/2/2018 15:00:00,1019.5,1.2,BUFN6,,,,,220,3.1
20.9,,2,20.7,,3.1,15,28.905,28.905,-89.428,-89.428,0,4,,4/2/2018 15:00:00,1016.9,1.2,BURL1,,,,,130,2.6
0,,2,,,6.2,15,41.397,41.397,-71.033,-71.033,0,4,,4/2/2018 15:00:00,1021.5,0.7,BUZM3,,,,,10,5.7
,,2,,,,13,25.178,25.178,-80.438,-80.438,0,4,,4/2/2018 13:00:00,,,BWSF1,1.3,,24.5,,,
22.9,,2,,,3.6,15,29.789,29.789,-90.42,-90.42,0,4,,4/2/2018 15:00:00,1016.7,1.4,BYGL1,,,22.3,,150,2.6
0.5,,2,,,,15,41.524,41.524,-70.671,-70.671,0,4,,4/2/2018 15:00:00,1020.9,0.8,BZBM3,,,4.7,,,
23.4,,2,,,10.3,14,26.067,26.067,-97.155,-97.155,54,4,,4/2/2018 14:54:00,1010.1,,BZST2,,,24.9,,160,8.2
5,,2,,,,15,38.574,38.574,-76.069,-76.069,0,4,,4/2/2018 15:00:00,1019.7,3.2,CAMM2,,,9.3,,,
,,2,,,,13,25.422,25.422,-80.942,-80.942,0,4,,4/2/2018 13:00:00,,,CANF1,1.95,,24.1,,,
22.2,,2,,,4.6,15,29.768,29.768,-93.343,-93.343,0,4,,4/2/2018 15:00:00,1014.2,1.6,CAPL1,,,22.1,,170,2.6
,,2,,,,15,29.933,29.933,-90.135,-90.135,0,4,,4/2/2018 15:00:00,,,CARL1,,,14.9,,,
0.3,,2,,,,15,43.656,43.656,-70.246,-70.246,0,4,,4/2/2018 15:00:00,1020.8,0.3,CASM1,,,4.3,,,
0,,2,,,3.1,15,41.981,41.981,-80.556,-80.556,0,4,,4/2/2018 15:00:00,1021.3,1.3,CBLO1,,,,,310,2.1
21,,2,19.4,,2.6,15,29.136,29.136,-83.029,-83.029,0,4,,4/2/2018 15:00:00,1018.9,1.1,CDRF1,,,,,200,2.1
1.4,,2,-10.4,,4.6,15,56.001,56.001,-134.136,-134.136,12,4,,4/2/2018 15:12:00,1012.4,,CDXA2,,,,,50,3.1
7,,2,,,6.2,14,41.746,41.746,-124.184,-124.184,54,4,,4/2/2018 14:54:00,1017.7,,CECC1,,,11.1,,340,5.1
0.5,,2,,,4.1,15,44.657,44.657,-67.205,-67.205,0,4,,4/2/2018 15:00:00,1019.7,0.6,CFWM1,,,3.7,,260,1.5
,,2,,,4.1,14,43.351,43.351,-124.337,-124.337,36,4,,4/2/2018 14:36:00,1021.6,,CHAO3,,,9.8,,160,2.1
7.4,,2,,,14.9,14,37.032,37.032,-76.083,-76.083,54,4,,4/2/2018 14:54:00,1014.7,,CHBV2,,,,,10,13.4
3.1,,2,,,4.6,14,39.527,39.527,-75.81,-75.81,54,4,,4/2/2018 14:54:00,1020.4,,CHCM2,,,9.1,,20,3.1
20.3,,2,,,3.1,14,33.661,33.661,-82.199,-82.199,40,4,,4/2/2018 14:40:00,,,CHDS1,,,,,360,1.5
0.6,,2,-5.9,,2.6,15,41.916,41.916,-87.572,-87.572,0,4,,4/2/2018 15:00:00,,,CHII2,,,,,140,1.5
27.7,,2,,,6.7,14,17.748,17.748,-64.699,-64.699,54,4,,4/2/2018 14:54:00,1016,,CHSV3,,,26.5,,40,2.6
22.9,,2,,,7.2,15,32.781,32.781,-79.924,-79.924,0,4,,4/2/2018 15:00:00,1018.1,0.5,CHTS1,,,15.9,,260,3.6
7.7,,2,,,16,15,36.926,36.926,-76.007,-76.007,0,4,,4/2/2018 15:00:00,,,CHYV2,,,,,350,13.9
3.5,,2,,,2.6,15,48.863,48.863,-122.759,-122.759,0,4,,4/2/2018 15:00:00,1013.6,3,CHYW1,,,,,20,2.1
24.6,,2,,,3.6,13,27.736,27.736,-82.692,-82.692,54,4,,4/2/2018 13:54:00,1017.4,,CLBF1,,,,,120,2.1
29.8,,2,,,,15,18.301,18.301,-65.302,-65.302,0,4,,4/2/2018 15:00:00,1015,0.7,CLBP4,,,27,,,
,,2,,,6.7,15,34.622,34.622,-76.525,-76.525,0,4,,4/2/2018 15:00:00,1017.6,1,CLKN7,,,,,230,4.6
-1.3,,2,,,3.6,15,42.471,42.471,-82.877,-82.877,0,4,,4/2/2018 15:00:00,1021.7,0,CLSM4,,,,,100,3.1
3.7,,2,,,7.7,15,38.968,38.968,-74.96,-74.96,0,4,,4/2/2018 15:00:00,1017.9,3.2,CMAN4,,,7,,40,5.1
-0.4,,2,-5.9,,3.6,15,41.73,41.73,-87.538,-87.538,0,4,,4/2/2018 15:00:00,1020.1,0.5,CMTI2,,,,,80,2.6
0.3,,2,-7.7,,3.1,15,41.542,41.542,-81.637,-81.637,0,4,,4/2/2018 15:00:00,1021.1,1,CNDO1,,,,,20,1.5
0.7,,2,-6.2,,2.1,15,41.856,41.856,-87.609,-87.609,15,4,,4/2/2018 15:15:00,,,CNII2,,,,,120,2.1
4.7,,2,,,8.8,15,38.402,38.402,-76.385,-76.385,0,4,,4/2/2018 15:00:00,1019.4,3,COVM2,,,,,30,7.2
3.9,,2,,,2.6,14,48.86,48.86,-122.756,-122.756,54,4,,4/2/2018 14:54:00,,,CPMW1,,,7.9,,10,1.5
0.3,,2,,,4.1,15,41.717,41.717,-71.345,-71.345,0,4,,4/2/2018 15:00:00,1021.1,0.9,CPTR1,,,6.3,,340,3.6
5.3,,2,1.9,,,15,38.995,38.995,-76.388,-76.388,0,4,,4/2/2018 15:00:00,,,CPVM2,,5.9,,,,
11.3,,2,9.6,,1,15,35.17,35.17,-120.741,-120.741,12,4,,4/2/2018 15:12:00,1013.6,,CPXC1,,,,,250,0.5
22,,2,,,,14,30.308,30.308,-88.14,-88.14,30,4,,4/2/2018 14:30:00,1017.3,,CRTA1,,,,,120,1.5
2.9,,2,,,4.6,15,60.558,60.558,-145.752,-145.752,0,4,,4/2/2018 15:00:00,1024.1,-0.3,CRVA2,,,5,,80,3.6
11.2,,2,,,8.2,15,36.888,36.888,-76.338,-76.338,0,4,,4/2/2018 15:00:00,1015.8,2.2,CRYV2,,,,,40,6.7
,,2,,,,13,25.297,25.297,-81.013,-81.013,0,4,,4/2/2018 13:00:00,,,CWAF1,1.26,,24.9,,,
22.2,,2,,,5.1,15,27.978,27.978,-82.832,-82.832,0,4,,4/2/2018 15:00:00,1018.4,1,CWBF1,,,22.3,,210,4.6
-2.4,,2,-3.6,,,14,47.334,47.334,-85.833,-85.833,0,4,,4/2/2018 14:00:00,1014.3,,CWCI,,,,,,
0.2,,2,,,5.7,15,42.494,42.494,-79.354,-79.354,0,4,,4/2/2018 15:00:00,1021.2,1.2,DBLN6,,,,,270,4.6
2.9,,2,,,7.7,15,39.582,39.582,-75.589,-75.589,0,4,,4/2/2018 15:00:00,1020.3,2.1,DELD1,,,6,,60,6.2
6.8,,2,,,,15,47.675,47.675,-124.485,-124.485,0,4,,4/2/2018 15:00:00,1016.3,2.5,DESW1,,,,,,
-4.8,,2,-10.6,,3.1,15,47.079,47.079,-90.728,-90.728,0,4,,4/2/2018 15:00:00,1016.4,0,DISW3,,,,,300,2.1
,,2,,,,13,25.18,25.18,-80.49,-80.49,0,4,,4/2/2018 13:00:00,,,DKKF1,1.25,,24.5,,,
,,2,,,,15,30.387,30.387,-81.559,-81.559,0,4,,4/2/2018 15:00:00,,,DMSF1,,,19.4,,,
14.1,,2,,,4.1,15,36.962,36.962,-76.424,-76.424,0,4,,4/2/2018 15:00:00,1016.2,2.1,DOMV2,,,,,30,2.1
20.9,,2,20,,2.6,15,30.25,30.25,-88.075,-88.075,0,4,,4/2/2018 15:00:00,1017.4,1.5,DPIA1,,,,,150,2.6
12.8,,2,,,6.2,15,38.056,38.056,-122.264,-122.264,0,4,,4/2/2018 15:00:00,1012.2,1.3,DPXC1,,,,,230,5.1
0.5,,2,-11.5,,3.1,15,60.553,60.553,-152.137,-152.137,0,4,,4/2/2018 15:00:00,1029.7,-0.5,DRFA2,,,,,340,3.1
3.1,,2,3,,,13,39.089,39.089,-75.437,-75.437,30,4,,4/2/2018 13:30:00,1019,,DRSD1,,,,,10,4.1
-1.8,,2,-6.5,,6.7,15,45.993,45.993,-83.898,-83.898,0,4,,4/2/2018 15:00:00,1015.2,0,DTLM4,,,,,210,3.6
19.1,,2,,,6.7,15,36.184,36.184,-75.746,-75.746,0,4,,4/2/2018 15:00:00,1014.7,0.5,DUKN7,,,7.3,,260,5.1
-5.3,,2,-12.7,,2.1,15,46.776,46.776,-92.092,-92.092,0,4,,4/2/2018 15:00:00,1014.6,-0.8,DULM5,,,,,210,1
3.7,,2,,,3.1,15,47.602,47.602,-122.338,-122.338,0,4,,4/2/2018 15:00:00,1016.3,2.8,EBSW1,,,8.3,,140,1.5
21.8,,2,20.3,,4.6,15,29.373,29.373,-91.384,-91.384,0,4,,4/2/2018 15:00:00,1015.5,1.4,EINL1,,,18.4,,180,4.1
2,,2,,,,15,58.193,58.193,-136.347,-136.347,0,4,,4/2/2018 15:00:00,1017.3,0,ELFA2,,,,,,
10.9,,2,10.3,,,14,36.815,36.815,-121.738,-121.738,45,4,,4/2/2018 14:45:00,1013,,ELXC1,,,,,,0
23.1,,2,,,6.2,14,28.71,28.71,-95.914,-95.914,54,4,,4/2/2018 14:54:00,1012.7,,EMAT2,,,23,,160,4.6
23.2,,2,,,5.1,14,29.481,29.481,-94.917,-94.917,54,4,,4/2/2018 14:54:00,1014.2,,EPTT2,,,22.6,,200,3.6
,,2,,,3.1,15,42.172,42.172,-80.098,-80.098,0,4,,4/2/2018 15:00:00,,,EREP1,,,,,300,2.6
1,,2,-10.5,,22.7,14,58.971,58.971,-135.221,-135.221,24,4,,4/2/2018 14:24:00,1016.8,,EROA2,,,,,360,14.4
-1.6,,2,-12.6,,20.6,15,58.971,58.971,-135.221,-135.221,12,4,,4/2/2018 15:12:00,1017.6,,ERXA2,,,,,350,19
0,,2,-6.1,,2.6,15,41.764,41.764,-81.281,-81.281,0,4,,4/2/2018 15:00:00,1021.2,1,FAIO1,,,,,350,2.1
16.7,,2,16.1,,3.6,15,32.685,32.685,-79.888,-79.888,0,4,,4/2/2018 15:00:00,1018.9,0.8,FBIS1,,,,,200,3.1
22.9,,2,,,5.1,15,28.943,28.943,-95.302,-95.302,0,4,,4/2/2018 15:00:00,1014.3,1.3,FCGT2,,,22.8,,150,4.6
2.2,,2,,,4.6,15,57.272,57.272,-133.63,-133.63,0,4,,4/2/2018 15:00:00,1012.9,-0.5,FFIA2,,,,,10,4.1
22.1,,2,,,5.7,13,28.153,28.153,-82.801,-82.801,54,4,,4/2/2018 13:54:00,1018.4,,FHPF1,1.58,,,,160,4.6
2.6,,2,-5.4,,14.4,15,59.332,59.332,-151.995,-151.995,0,4,,4/2/2018 15:00:00,1025.4,0,FILA2,,,,,10,13.4
21.7,,2,,,3.6,15,30.228,30.228,-88.024,-88.024,0,4,,4/2/2018 15:00:00,,,FMOA1,,,,,160,3.1
25.8,,2,,,3.1,15,26.647,26.647,-81.871,-81.871,0,4,,4/2/2018 15:00:00,1017.8,0.8,FMRF1,,,26.6,,170,2.1
0,,2,,,3.6,14,41.807,41.807,-71.401,-71.401,54,4,,4/2/2018 14:54:00,1020.9,,FOXR1,,,5.6,,30,2.1
21.7,,2,,,3.6,15,32.035,32.035,-80.903,-80.903,0,4,,4/2/2018 15:00:00,1018.7,0.7,FPKG1,,,16.4,,220,2.6
-2.2,,2,,,8.2,14,45.619,45.619,-86.66,-86.66,40,4,,4/2/2018 14:40:00,1017.3,,FPTM4,,,,,270,6.2
24.2,,2,,,,15,32.37,32.37,-64.695,-64.695,0,4,,4/2/2018 15:00:00,1021.9,0.9,FRCB6,,,,,,
21.7,,2,,,3.6,15,30.675,30.675,-81.465,-81.465,0,4,,4/2/2018 15:00:00,1019.6,0.8,FRDF1,,,17.6,,260,2.6
4.5,,2,,,3.1,14,48.545,48.545,-123.012,-123.012,36,4,,4/2/2018 14:36:00,1014.3,,FRDW1,,,8.3,,260,1
